TaxID	Taxonomy	AttributeID	AttributeName	DataType	NavigationOrder	DisplayOrder
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	E1DAF007-7A16-45D2-9E56-B39B8D786AE7	Minimum Shackle Clearance	Numeric Text	0.000	7.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	174B7641-3D1C-4803-8243-C2A4C0290A26	Finish/Coating	LOV	0.000	12.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	6A6BB6B7-EFCA-429E-BF89-E255C68CAC9E	Maximum Number of Padlocks	Number	5.000	5.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	BBF00965-371F-492E-8F36-F13DD67ECC76	Minimum Service Temperature	Numeric Text	0.000	0.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	B11442AE-CDCF-4D0D-8250-FE35573A7157	Cylinder Valve Lockout Type	LOV	1.000	1.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	CD9828A7-4B72-4C26-944E-332B0D880C5C	Lockout Color	LOV	0.000	13.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	629D9874-13C7-4E83-B3E1-35EB9BAFE2DE	Service Temperature Range	Numeric Text	0.000	15.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	7D99C91E-433E-4E29-9755-4F1418889974	For Regulator Model	LOV	4.000	4.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	8AD9AA26-F637-44F0-A922-71EC9E1C7769	Maximum Service Temperature	Numeric Text	0.000	0.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	C2037A0B-3F33-4B41-86F0-7209A2A4504B	Risk Type	LOV	0.000	17.000
B242241D-4A0E-48F5-B14B-90AC1D8372CA	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Cylinder Valve Lockouts	259EFA5F-E2A7-47A9-86A8-889D8DE9102D	Maximum Shackle Diameter	Numeric Text	0.000	6.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	2414DDEC-157F-410E-9E41-14421E199B3B	Labeled?	LOV	5.000	9.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	AEB91158-6486-4B8B-818A-1538B0E6D070	Lockout Height	Numeric Text	0.000	0.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	FDCC96E4-A244-4D0C-9B84-1A85422FADDB	Gate Valve Lockout Type	LOV	1.000	1.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	EF731571-35E0-4222-A279-24922163E5D3	Lockout Diameter	Numeric Text	0.000	0.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	89AE2D64-EB99-48CC-AC47-24F13775D698	Enables Industry Compliance	LOV	0.000	14.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	CD9828A7-4B72-4C26-944E-332B0D880C5C	Lockout Color	LOV	3.000	5.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	BBF00965-371F-492E-8F36-F13DD67ECC76	Minimum Service Temperature	Numeric Text	0.000	0.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	CEF822BB-F427-48E1-BB0D-FE44EC093B60	Lockout Width	Numeric Text	0.000	0.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	259EFA5F-E2A7-47A9-86A8-889D8DE9102D	Maximum Shackle Diameter	Numeric Text	0.000	7.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	A9DB7151-60E8-4B0B-87ED-9587EF8F5C7F	Lockout Size	Numeric Text	0.000	3.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	4872FE7D-9661-40E0-8EE4-A79145AF1C56	Lockout Material	LOV	0.000	12.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	E1DAF007-7A16-45D2-9E56-B39B8D786AE7	Minimum Shackle Clearance	Numeric Text	0.000	8.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	B6D9066C-462B-4482-AFD8-B57E70C7C002	Rising Stem Knockout Hole Diameter	Numeric Text	0.000	4.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	6A6BB6B7-EFCA-429E-BF89-E255C68CAC9E	Maximum Number of Padlocks	Number	4.000	6.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	629D9874-13C7-4E83-B3E1-35EB9BAFE2DE	Service Temperature Range	Numeric Text	0.000	13.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	171369EA-8755-4117-B781-489EFEC82BB7	Label Message	LOV	0.000	11.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	090D4502-AE2B-4EBC-8EDE-54B123C6B6D5	Label Language	LOV	0.000	10.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	8AD9AA26-F637-44F0-A922-71EC9E1C7769	Maximum Service Temperature	Numeric Text	0.000	0.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	4A761C99-B7F0-433E-9F64-71F60DC21B1E	Valve Wheel Diameter	Numeric Text	2.000	2.000
0A0D3735-DC92-4662-A3EB-CB8E7D48F696	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Gate Valve Lockouts	C2037A0B-3F33-4B41-86F0-7209A2A4504B	Risk Type	LOV	0.000	15.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	2414DDEC-157F-410E-9E41-14421E199B3B	Labeled?	LOV	2.000	2.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	AEB91158-6486-4B8B-818A-1538B0E6D070	Lockout Height	Numeric Text	0.000	5.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	8B6BE52D-8AA8-4C92-83B4-197948F00B9A	Minimum Stem Diameter	Numeric Text	0.000	0.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	EF731571-35E0-4222-A279-24922163E5D3	Lockout Diameter	Numeric Text	0.000	7.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	89AE2D64-EB99-48CC-AC47-24F13775D698	Enables Industry Compliance	LOV	0.000	12.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	CD9828A7-4B72-4C26-944E-332B0D880C5C	Lockout Color	LOV	0.000	9.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	C2037A0B-3F33-4B41-86F0-7209A2A4504B	Risk Type	LOV	0.000	13.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	259EFA5F-E2A7-47A9-86A8-889D8DE9102D	Maximum Shackle Diameter	Numeric Text	0.000	10.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	4872FE7D-9661-40E0-8EE4-A79145AF1C56	Lockout Material	LOV	0.000	8.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	BBF00965-371F-492E-8F36-F13DD67ECC76	Minimum Service Temperature	Numeric Text	0.000	0.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	CEF822BB-F427-48E1-BB0D-FE44EC093B60	Lockout Width	Numeric Text	0.000	6.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	629D9874-13C7-4E83-B3E1-35EB9BAFE2DE	Service Temperature Range	Numeric Text	0.000	11.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	0F27D29A-D27E-47D4-B7FB-3C3BB63952AC	Maximum Stem Diameter	Numeric Text	0.000	0.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	171369EA-8755-4117-B781-489EFEC82BB7	Label Message	LOV	0.000	4.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	8D2D43F6-6903-4B4B-82C0-50A9131CF2D7	Stem Diameter Range	Numeric Text	1.000	1.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	090D4502-AE2B-4EBC-8EDE-54B123C6B6D5	Label Language	LOV	0.000	3.000
20F51C13-73E7-4581-9203-12C9A877A674	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Plug Valve Lockouts	8AD9AA26-F637-44F0-A922-71EC9E1C7769	Maximum Service Temperature	Numeric Text	0.000	0.000
DE7BEF3C-8538-4086-8BE0-42F10389B863	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Pneumatic Hose Lockouts	ECC9F00A-CB27-470A-816A-0211FCE1429F	Hose Lockout Type	LOV	1.000	1.000
DE7BEF3C-8538-4086-8BE0-42F10389B863	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Pneumatic Hose Lockouts	A96B1F20-C4EF-457B-BA85-13B12E227A6B	Lockout Depth	Numeric Text	0.000	9.000
DE7BEF3C-8538-4086-8BE0-42F10389B863	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Pneumatic Hose Lockouts	EF731571-35E0-4222-A279-24922163E5D3	Lockout Diameter	Numeric Text	0.000	8.000
DE7BEF3C-8538-4086-8BE0-42F10389B863	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Pneumatic Hose Lockouts	89AE2D64-EB99-48CC-AC47-24F13775D698	Enables Industry Compliance	LOV	0.000	10.000
DE7BEF3C-8538-4086-8BE0-42F10389B863	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Pneumatic Hose Lockouts	CD9828A7-4B72-4C26-944E-332B0D880C5C	Lockout Color	LOV	2.000	2.000
DE7BEF3C-8538-4086-8BE0-42F10389B863	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Pneumatic Hose Lockouts	C2037A0B-3F33-4B41-86F0-7209A2A4504B	Risk Type	LOV	0.000	11.000
DE7BEF3C-8538-4086-8BE0-42F10389B863	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Pneumatic Hose Lockouts	259EFA5F-E2A7-47A9-86A8-889D8DE9102D	Maximum Shackle Diameter	Numeric Text	0.000	6.000
DE7BEF3C-8538-4086-8BE0-42F10389B863	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Pneumatic Hose Lockouts	9AA158A6-9759-4563-BD83-905CD451815A	Fittings Accommodated	LOV	0.000	4.000
DE7BEF3C-8538-4086-8BE0-42F10389B863	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Pneumatic Hose Lockouts	4872FE7D-9661-40E0-8EE4-A79145AF1C56	Lockout Material	LOV	3.000	3.000
DE7BEF3C-8538-4086-8BE0-42F10389B863	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Pneumatic Hose Lockouts	E1DAF007-7A16-45D2-9E56-B39B8D786AE7	Minimum Shackle Clearance	Numeric Text	0.000	7.000
DE7BEF3C-8538-4086-8BE0-42F10389B863	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Pneumatic Hose Lockouts	6A6BB6B7-EFCA-429E-BF89-E255C68CAC9E	Maximum Number of Padlocks	Number	0.000	5.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	6945CCC4-0A78-4813-B2BE-05E3DE28F482	Steel Type	LOV	0.000	5.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	0BAEAD99-528C-416A-9F8E-0E73F6466DEB	Base Clamping Unit Height	Numeric Text	0.000	0.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	B89CFE57-E5C6-45C5-9C5C-12A917C8A406	Component Type	LOV	1.000	1.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	DC541576-549B-40E4-835F-13ABB2E808A3	Blocking Arm Height	Numeric Text	0.000	0.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	97814D3F-C739-4100-AF4C-21CA944EFA2A	Base Clamping Unit Material	LOV	0.000	4.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	89AE2D64-EB99-48CC-AC47-24F13775D698	Enables Industry Compliance	LOV	0.000	17.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	6A6BB6B7-EFCA-429E-BF89-E255C68CAC9E	Maximum Number of Padlocks	Number	6.000	13.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	B9FCAFAB-2D8C-427A-9B25-AE45516C75CB	Cable Material	LOV	3.000	9.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	E1DAF007-7A16-45D2-9E56-B39B8D786AE7	Minimum Shackle Clearance	Numeric Text	0.000	15.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	A5BFF32E-BB3B-400E-BFD2-C89DCD179CAE	Base Clamping Unit Width	Numeric Text	0.000	0.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	DD6D4141-8041-47B7-8411-CA005E6C6BBB	Cable Diameter	Numeric Text	0.000	11.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	4A262955-E8AC-4BDB-8E1D-CA3F04DA77A9	Maximum Handle Thickness	Numeric Text	0.000	3.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	074ADE7E-6FC7-44EA-B70F-D000CEC214AF	Non-conductive Cable?	LOV	5.000	12.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	C2037A0B-3F33-4B41-86F0-7209A2A4504B	Risk Type	LOV	0.000	18.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	9F3ED886-EC9E-4BA3-8E49-7902EC561D5A	Base Clamping Unit Depth	Numeric Text	0.000	0.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	259EFA5F-E2A7-47A9-86A8-889D8DE9102D	Maximum Shackle Diameter	Numeric Text	0.000	14.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	F4A62C0E-BC1C-4E26-BBA0-92F7E32A53A3	Blocking Arm Material	LOV	0.000	7.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	CA63BFF8-8D50-4243-8BC8-9957228433C3	Base Clamping Unit Size	Numeric Text	0.000	6.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	DF39856A-3AA5-43F6-B9A6-A93E3766FF02	Material	LOV	0.000	0.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	CD9828A7-4B72-4C26-944E-332B0D880C5C	Lockout Color	LOV	0.000	16.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	F11AFD9A-4971-4EAF-8914-33A1FF12508E	Cable Length	Numeric Text	4.000	10.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	38FC7AD9-B12E-4A94-82EC-385E9C639A51	Maximum Handle Width	Numeric Text	2.000	2.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	1333CA75-1875-48D1-A1A8-3C75522C6AA1	Blocking Arm Width	Numeric Text	0.000	0.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	BE1E6BB7-1FC2-40AC-A37A-451681C106DC	Blocking Arm Depth	Numeric Text	0.000	0.000
C9CA1BD3-23EE-407C-9DD0-A4D74C476C63	PCM Team Workspace>Lockout Tagout>Valve Lockouts & Hose Lockouts>Universal Valve Lockout Systems	A849DBE9-FAA9-47DE-B54C-67E5AF1AB1F9	Blocking Arm Size	Numeric Text	0.000	8.000
